"행정구역","2014년12월_남자 평균연령","2014년12월_여자 평균연령","2014년12월_평균연령"
"충청북도 영동군 심천면(4374040000)","51.3","55.1","53.2"
"충청북도 증평군 (4374500000)","38.7","41.5","40.1"
"충청북도 증평군 증평읍(4374525000)","37.9","40.7","39.3"
"충청북도 증평군 도안면(4374531000)","50","53.8","51.8"
"충청북도 진천군 (4375000000)","40.5","43.6","42"
"충청북도 진천군 진천읍(4375025000)","37.8","40.2","38.9"
"충청북도 진천군 덕산면(4375031000)","44.6","48.3","46.3"
"충청북도 진천군 초평면(4375032000)","47.8","53.3","50.5"
"충청북도 진천군 문백면(4375033000)","47.1","51.7","49.3"
"충청북도 진천군 백곡면(4375034000)","50","56.2","53.1"
"충청북도 진천군 이월면(4375035000)","43.6","47.3","45.4"
"충청북도 진천군 광혜원면(4375037000)","37.1","39.4","38.2"
"충청북도 괴산군 (4376000000)","48.5","52.9","50.7"
"충청북도 괴산군 괴산읍(4376025000)","41.3","44.1","42.6"
"충청북도 괴산군 감물면(4376031000)","50.4","55.8","53.1"
"충청북도 괴산군 장연면(4376032000)","52.3","57.6","54.9"
"충청북도 괴산군 연풍면(4376033000)","51.1","55.9","53.5"
"충청북도 괴산군 칠성면(4376034000)","50.1","54.1","52.1"
"충청북도 괴산군 문광면(4376035000)","51.1","57.5","54.3"
"충청북도 괴산군 청천면(4376036000)","52.2","56.6","54.4"
"충청북도 괴산군 청안면(4376037000)","50.8","56.4","53.5"
"충청북도 괴산군 사리면(4376039000)","50.4","54.8","52.6"
"충청북도 괴산군 소수면(4376040000)","51.1","56.2","53.6"
"충청북도 괴산군 불정면(4376041000)","51.3","56.6","53.9"
"충청북도 음성군 (4377000000)","41.5","44.1","42.7"
"충청북도 음성군 음성읍(4377025000)","42","44.9","43.4"
"충청북도 음성군 금왕읍(4377025300)","38.4","40.8","39.6"
"충청북도 음성군 소이면(4377031000)","50.5","56.7","53.5"
"충청북도 음성군 원남면(4377032000)","52.4","57.1","54.7"
"충청북도 음성군 맹동면(4377033000)","42.1","43","42.5"
"충청북도 음성군 대소면(4377034000)","37.4","38.6","37.9"
"충청북도 음성군 삼성면(4377035000)","43.5","47","45.1"
"충청북도 음성군 생극면(4377036000)","47.1","51.1","49"
"충청북도 음성군 감곡면(4377037000)","42.9","45.6","44.2"
"충청북도 단양군 (4380000000)","46.1","50.3","48.2"
"충청북도 단양군 단양읍(4380025000)","41.9","45","43.4"
"충청북도 단양군 매포읍(4380025300)","43.4","47.2","45.3"
"충청북도 단양군 대강면(4380031000)","52.3","57","54.7"
"충청북도 단양군 가곡면(4380032000)","50.2","54.9","52.5"
"충청북도 단양군 영춘면(4380033000)","49.6","54.8","52.3"
"충청북도 단양군 어상천면(4380034000)","52.1","56.9","54.4"
"충청북도 단양군 적성면(4380035000)","53.2","59.1","56.1"
"충청북도 단양군 단성면(4380036000)","50","54.7","52.4"
"충청남도  (4400000000)","39.8","42.6","41.2"
"충청남도 천안시 (4413000000)","36","37.5","36.7"
"충청남도 천안시 동남구 (4413100000)","37.5","39.4","38.4"
"충청남도 천안시 동남구 목천읍(4413125000)","36.6","38.4","37.5"
"충청남도 천안시 동남구 풍세면(4413131000)","46.1","50.2","48"
"충청남도 천안시 동남구 광덕면(4413132000)","47.8","52.6","50.2"
"충청남도 천안시 동남구 북면(4413133000)","44.7","47.9","46.3"
"충청남도 천안시 동남구 성남면(4413134000)","48","52.1","50"
"충청남도 천안시 동남구 수신면(4413135000)","48.9","54.8","51.7"
"충청남도 천안시 동남구 병천면(4413136000)","42.9","47.4","45"
"충청남도 천안시 동남구 동면(4413137000)","51.5","57.6","54.4"
"충청남도 천안시 동남구 중앙동(4413151000)","46.4","50","48.1"
"충청남도 천안시 동남구 문성동(4413152000)","44.8","48.3","46.4"
"충청남도 천안시 동남구 원성1동(4413153000)","41.3","44.2","42.7"
"충청남도 천안시 동남구 원성2동(4413154000)","41.3","43.7","42.5"
"충청남도 천안시 동남구 봉명동(4413155000)","37.6","39.8","38.7"
"충청남도 천안시 동남구 일봉동(4413156000)","35.7","37.2","36.4"
"충청남도 천안시 동남구 신방동(4413157000)","31.9","33.6","32.7"
"충청남도 천안시 동남구 청룡동(4413158000)","34.7","36","35.4"
"충청남도 천안시 동남구 신안동(4413159000)","37.3","38.4","37.9"
"충청남도 천안시 서북구 (4413300000)","34.8","36.1","35.5"
"충청남도 천안시 서북구 성환읍(4413325000)","40.5","43.2","41.8"
"충청남도 천안시 서북구 성거읍(4413325300)","36.5","37.6","37"
"충청남도 천안시 서북구 직산읍(4413325600)","36.7","38.6","37.6"
"충청남도 천안시 서북구 입장면(4413331000)","42.6","46.5","44.4"
"충청남도 천안시 서북구 성정1동(4413351000)","39.3","40.8","40"
"충청남도 천안시 서북구 성정2동(4413352000)","35.9","37","36.5"
"충청남도 천안시 서북구 쌍용1동(4413353000)","36.8","38.3","37.6"
"충청남도 천안시 서북구 쌍용2동(4413354000)","32.4","33.8","33.1"
"충청남도 천안시 서북구 쌍용3동(4413355000)","33.9","36","35"
"충청남도 천안시 서북구 백석동(4413356000)","31.7","32.9","32.3"
"충청남도 천안시 서북구 불당동(4413356500)","31.3","32.1","31.7"
"충청남도 천안시 서북구 부성1동(4413358000)","33.3","33.6","33.4"
"충청남도 천안시 서북구 부성2동(4413359000)","31.6","32","31.8"
"충청남도 공주시 (4415000000)","43","46.5","44.7"
"충청남도 공주시 유구읍(4415025000)","46.9","51.7","49.3"
"충청남도 공주시 이인면(4415031000)","49.4","55.2","52.2"
"충청남도 공주시 탄천면(4415032000)","51.1","56.8","53.9"
"충청남도 공주시 계룡면(4415033000)","49.6","54.3","51.8"
"충청남도 공주시 반포면(4415034000)","46.4","49.8","48"
"충청남도 공주시 의당면(4415036000)","41.4","45.1","43.2"
"충청남도 공주시 정안면(4415037000)","50.4","55","52.6"
"충청남도 공주시 우성면(4415038000)","47.3","52.4","49.8"
"충청남도 공주시 사곡면(4415039000)","50.8","55","52.9"
"충청남도 공주시 신풍면(4415040000)","52","55.6","53.9"
"충청남도 공주시 중학동(4415051000)","43.4","46.7","45.1"
"충청남도 공주시 웅진동(4415054000)","41.1","44.6","42.9"
"충청남도 공주시 금학동(4415055000)","39.7","42.6","41.1"
"충청남도 공주시 옥룡동(4415056000)","41.9","45.4","43.6"
"충청남도 공주시 신관동(4415057000)","36.2","38.8","37.5"
"충청남도 공주시 월송동(4415059000)","35.7","38","36.9"
"충청남도 보령시 (4418000000)","42.9","46.8","44.8"
"충청남도 보령시 웅천읍(4418025000)","48.1","53.9","51"
"충청남도 보령시 주포면(4418031000)","45.5","54.2","49.5"
"충청남도 보령시 오천면(4418032000)","49.5","54.3","51.8"
"충청남도 보령시 오천면어항출장소(4418032500)","44.7","49.2","46.8"
"충청남도 보령시 오천면원산도출장소(4418032700)","50.3","55.7","52.9"
"충청남도 보령시 천북면(4418033000)","49.4","55.1","52.1"
"충청남도 보령시 청소면(4418034000)","51.2","57.8","54.6"
"충청남도 보령시 청라면(4418035000)","49.9","55.4","52.6"
"충청남도 보령시 남포면(4418036000)","49","55","52"
"충청남도 보령시 주산면(4418038000)","52.9","60.4","56.7"
"충청남도 보령시 미산면(4418039000)","51.5","57.3","54.4"
"충청남도 보령시 성주면(4418040000)","45.8","50.8","48.3"
"충청남도 보령시 주교면(4418041000)","45.9","51.2","48.4"
"충청남도 보령시 대천1동(4418051500)","37.9","40.3","39.1"
"충청남도 보령시 대천2동(4418052500)","40.7","42.8","41.7"
"충청남도 보령시 대천3동(4418053500)","36.8","39.2","38"
"충청남도 보령시 대천4동(4418054500)","36.9","39.8","38.4"
"충청남도 보령시 대천5동(4418056500)","45.6","49.2","47.3"
"충청남도 아산시 (4420000000)","36.3","38.1","37.2"
"충청남도 아산시 염치읍(4420025000)","42.5","45.4","43.9"
"충청남도 아산시 배방읍(4420025300)","32.5","33.4","33"
"충청남도 아산시 송악면(4420031000)","47.4","51.4","49.3"
"충청남도 아산시 탕정면(4420033000)","31.2","30.4","30.8"
"충청남도 아산시 음봉면(4420035000)","37.3","39.1","38.1"
"충청남도 아산시 둔포면(4420036000)","43","47.2","44.8"
"충청남도 아산시 영인면(4420037000)","47.6","53","50.2"
"충청남도 아산시 인주면(4420038000)","42.4","46.7","44.4"
"충청남도 아산시 선장면(4420039000)","51.5","56.7","54"
"충청남도 아산시 도고면(4420040000)","49","53.3","51.1"
"충청남도 아산시 신창면(4420041000)","36.8","38.9","37.8"
"충청남도 아산시 온양1동(4420057000)","42.8","45.5","44.1"
"충청남도 아산시 온양2동(4420058000)","40.7","43.7","42.2"
"충청남도 아산시 온양3동(4420059000)","34.8","36.6","35.7"
"충청남도 아산시 온양4동(4420060000)","35.4","37.5","36.4"
"충청남도 아산시 온양5동(4420061000)","34.5","36.1","35.3"
"충청남도 아산시 온양6동(4420062000)","34.9","37","36"
"충청남도 서산시 (4421000000)","39.1","42.2","40.6"
"충청남도 서산시 대산읍(4421025000)","39.6","42.3","40.8"
"충청남도 서산시 인지면(4421031000)","40.7","44.4","42.5"
"충청남도 서산시 부석면(4421032000)","51.1","56.5","53.7"
"충청남도 서산시 팔봉면(4421033000)","53","57.1","55"
"충청남도 서산시 지곡면(4421034000)","38.1","42.2","40"
"충청남도 서산시 성연면(4421036000)","49.8","55.6","52.6"
"충청남도 서산시 음암면(4421037000)","40.6","44.5","42.5"
"충청남도 서산시 운산면(4421038000)","49.5","54.5","52"
"충청남도 서산시 해미면(4421039000)","46","50.8","48.3"
"충청남도 서산시 고북면(4421040000)","42","46.6","44.3"
"충청남도 서산시 부춘동(4421051000)","35.6","37.9","36.7"
"충청남도 서산시 동문1동(4421052500)","35.6","38.6","37.1"
"충청남도 서산시 동문2동(4421053500)","38.6","41.5","40"
"충청남도 서산시 수석동(4421054000)","37.2","39.2","38.2"
"충청남도 서산시 석남동(4421055000)","33.9","35.8","34.8"
"충청남도 논산시 (4423000000)","43.4","46.9","45.1"
"충청남도 논산시 강경읍(4423025000)","44.5","48.4","46.5"
"충청남도 논산시 연무읍(4423025300)","43.4","47.5","45.4"
"충청남도 논산시 성동면(4423031000)","49.4","55.1","52.2"
"충청남도 논산시 광석면(4423032000)","49.1","53.7","51.3"
"충청남도 논산시 노성면(4423033000)","46.5","52","49.2"
"충청남도 논산시 상월면(4423034000)","50.3","55.1","52.7"
"충청남도 논산시 부적면(4423035000)","48.2","53.4","50.8"
"충청남도 논산시 연산면(4423036000)","48.5","53.2","50.8"
"충청남도 논산시 벌곡면(4423038000)","50.9","55.7","53.3"
"충청남도 논산시 양촌면(4423039000)","50.2","54.7","52.5"
"충청남도 논산시 가야곡면(4423040000)","50.5","55.2","52.8"
"충청남도 논산시 은진면(4423041000)","45.3","48.3","46.8"
"충청남도 논산시 채운면(4423042000)","48.7","53.4","51"
"충청남도 논산시 취암동(4423051000)","37.2","39.5","38.4"
"충청남도 논산시 부창동(4423052000)","38.1","40.7","39.5"
"충청남도 계룡시 (4425000000)","35.2","37.7","36.4"
"충청남도 계룡시 두마면(4425031000)","36.6","39.2","38"
"충청남도 계룡시 엄사면(4425031500)","36.1","39.1","37.6"
"충청남도 계룡시 신도안면(4425033000)","29.2","29.2","29.2"
"충청남도 계룡시 금암동(4425051000)","35.3","37.6","36.5"
"충청남도 당진시 (4427000000)","39.5","42.2","40.8"
"충청남도 당진시 합덕읍(4427025000)","46","50.4","48.1"
"충청남도 당진시 송악읍(4427025300)","38.2","39.7","38.9"
"충청남도 당진시 고대면(4427031000)","49.2","53.1","51.1"
"충청남도 당진시 석문면(4427032000)","45.9","49.6","47.7"
"충청남도 당진시 대호지면(4427033000)","52.4","56.9","54.6"
"충청남도 당진시 정미면(4427034000)","49.9","54.3","52.1"
"충청남도 당진시 면천면(4427035000)","49.1","53.5","51.3"
"충청남도 당진시 순성면(4427036000)","47.8","52","49.8"
"충청남도 당진시 우강면(4427037000)","46.8","51.1","48.9"
"충청남도 당진시 신평면(4427038000)","38.5","41.5","40"
"충청남도 당진시 송산면(4427039000)","38.4","40.9","39.5"
"충청남도 당진시 당진1동(4427051000)","35.3","37","36.1"
"충청남도 당진시 당진2동(4427052000)","35.9","37.9","36.9"
"충청남도 당진시 당진3동(4427053000)","32.2","33.8","33"
"충청남도 금산군 (4471000000)","45.2","49.7","47.4"
"충청남도 금산군 금산읍(4471025000)","40.1","43.7","41.9"
"충청남도 금산군 금성면(4471031000)","48.8","54.6","51.6"
"충청남도 금산군 제원면(4471032000)","50.7","57.5","54"
"충청남도 금산군 부리면(4471033000)","52.8","59.2","56.1"
"충청남도 금산군 군북면(4471034000)","49","55.6","52.2"
"충청남도 금산군 남일면(4471035000)","48.4","53.3","50.8"
"충청남도 금산군 남이면(4471036000)","51.4","57.6","54.5"
"충청남도 금산군 진산면(4471037000)","50.1","55.2","52.6"
"충청남도 금산군 복수면(4471038000)","49.2","53.9","51.4"
"충청남도 금산군 추부면(4471039000)","45.5","49.1","47.2"
"충청남도 부여군 (4476000000)","46.4","51.3","48.9"
"충청남도 부여군 부여읍(4476025000)","41.3","45.4","43.4"
"충청남도 부여군 규암면(4476031000)","41.9","46.6","44.3"
"충청남도 부여군 은산면(4476032000)","50.1","54","52.1"
"충청남도 부여군 외산면(4476033000)","50.5","57.2","53.9"
"충청남도 부여군 내산면(4476034000)","51.9","57.1","54.5"
"충청남도 부여군 구룡면(4476035000)","50.8","56.3","53.7"
"충청남도 부여군 홍산면(4476036000)","49.7","55","52.4"
"충청남도 부여군 옥산면(4476037000)","55.9","61.2","58.7"
"충청남도 부여군 남면(4476038000)","53.5","59.5","56.6"
"충청남도 부여군 충화면(4476039000)","54","61","57.5"
"충청남도 부여군 양화면(4476040000)","55.4","60.9","58.3"
"충청남도 부여군 임천면(4476041000)","51.9","57.6","54.8"
"충청남도 부여군 장암면(4476042000)","51.3","57.1","54.2"
"충청남도 부여군 세도면(4476043000)","50.5","54.9","52.6"
"충청남도 부여군 석성면(4476044000)","46.4","51.5","48.8"
"충청남도 부여군 초촌면(4476045000)","50.2","55.6","52.9"
"충청남도 서천군 (4477000000)","47.3","52.2","49.8"
"충청남도 서천군 장항읍(4477025000)","44.1","47.4","45.8"
"충청남도 서천군 서천읍(4477025300)","41.2","44.7","42.9"
"충청남도 서천군 마서면(4477031000)","50.2","55.6","53"
"충청남도 서천군 화양면(4477032000)","54.8","60.3","57.7"
"충청남도 서천군 기산면(4477033000)","54.1","59.9","57.1"
"충청남도 서천군 한산면(4477034000)","53","59","56.2"
"충청남도 서천군 마산면(4477035000)","53.5","59","56.4"
"충청남도 서천군 시초면(4477036000)","55.6","62.7","59.3"
"충청남도 서천군 문산면(4477037000)","56.9","61.9","59.4"
"충청남도 서천군 판교면(4477038000)","54.1","60.3","57.3"
"충청남도 서천군 종천면(4477039000)","52.5","59.2","56.1"
"충청남도 서천군 비인면(4477040000)","50.2","57.5","53.9"
"충청남도 서천군 서면(4477041000)","46.7","52.3","49.4"
"충청남도 청양군 (4479000000)","47.9","52.6","50.2"
"충청남도 청양군 청양읍(4479025000)","41.8","45","43.4"
"충청남도 청양군 운곡면(4479031000)","51.5","57.2","54.4"
"충청남도 청양군 대치면(4479032000)","51.3","57.3","54.2"
"충청남도 청양군 정산면(4479033000)","46.6","50.9","48.7"
"충청남도 청양군 목면(4479034000)","51.1","56.7","53.8"
"충청남도 청양군 청남면(4479035000)","51.4","56.7","54"
"충청남도 청양군 장평면(4479036000)","50.7","56.6","53.7"
"충청남도 청양군 남양면(4479037000)","53.5","58","55.8"
"충청남도 청양군 화성면(4479038000)","52.6","57.6","55"
"충청남도 청양군 비봉면(4479039000)","50.8","57.9","54.4"
"충청남도 홍성군 (4480000000)","42.9","46.6","44.7"
"충청남도 홍성군 홍성읍(4480025000)","37.9","40.5","39.2"
"충청남도 홍성군 광천읍(4480025300)","48.1","53","50.6"
"충청남도 홍성군 홍북면(4480031000)","37.5","39.9","38.7"
"충청남도 홍성군 금마면(4480032000)","50.1","57.3","53.6"
"충청남도 홍성군 홍동면(4480033000)","49.4","54.4","51.8"
"충청남도 홍성군 장곡면(4480034000)","52.8","59.1","56"
"충청남도 홍성군 은하면(4480035000)","53.2","59.9","56.5"
"충청남도 홍성군 결성면(4480036000)","52.7","58.5","55.6"
"충청남도 홍성군 서부면(4480037000)","51.1","55.3","53.3"
"충청남도 홍성군 갈산면(4480038000)","51.7","57.1","54.4"
