"행정구역","2011년12월_남자 평균연령","2011년12월_여자 평균연령","2011년12월_평균연령"
"경상남도 사천시 신수출장소(4824089000)","47.8","53.7","50.8"
"경상남도 김해시 (4825000000)","34.5","36.4","35.4"
"경상남도 김해시 진영읍(4825025000)","35","37","36"
"경상남도 김해시 장유면(4825031000)","31.2","32.7","32"
"경상남도 김해시 주촌면(4825032000)","43.6","47.6","45.4"
"경상남도 김해시 진례면(4825033000)","41.8","45.5","43.5"
"경상남도 김해시 한림면(4825034000)","43.7","49.3","46.3"
"경상남도 김해시 생림면(4825035000)","45.2","50.2","47.6"
"경상남도 김해시 상동면(4825036000)","43.7","46.8","45.1"
"경상남도 김해시 대동면(4825037000)","44.7","49.7","47.1"
"경상남도 김해시 동상동(4825051000)","38.4","41.5","40"
"경상남도 김해시 회현동(4825052000)","41.3","44.2","42.7"
"경상남도 김해시 부원동(4825053000)","40","42.5","41.2"
"경상남도 김해시 내외동(4825054000)","33.3","35","34.2"
"경상남도 김해시 북부동(4825055000)","32.5","34.4","33.5"
"경상남도 김해시 칠산서부동(4825056500)","38.3","41.2","39.7"
"경상남도 김해시 활천동(4825058000)","35.2","36.9","36"
"경상남도 김해시 삼안동(4825059000)","35.1","36.9","36"
"경상남도 김해시 불암동(4825060000)","36.4","37.4","36.9"
"경상남도 밀양시 (4827000000)","42.2","47","44.7"
"경상남도 밀양시 삼랑진읍(4827025000)","47","52.9","50"
"경상남도 밀양시 삼랑진임천출장소(4827025100)","47.6","53.2","50.5"
"경상남도 밀양시 하남읍(4827025300)","43.8","49.5","46.7"
"경상남도 밀양시 부북면(4827031000)","44.8","50.8","47.8"
"경상남도 밀양시 상동면(4827032000)","50.3","56.1","53.4"
"경상남도 밀양시 산외면(4827033000)","46.1","53.4","49.7"
"경상남도 밀양시 산내면(4827034000)","48.8","54.1","51.5"
"경상남도 밀양시 단장면(4827035000)","48.2","53.9","51.1"
"경상남도 밀양시 상남면(4827036000)","42","46.6","44.3"
"경상남도 밀양시 초동면(4827037000)","50.3","56.7","53.5"
"경상남도 밀양시 무안면(4827038000)","47.8","53.2","50.6"
"경상남도 밀양시 청도면(4827039000)","51.9","58.1","55.1"
"경상남도 밀양시 내일동(4827051000)","42.8","47.6","45.3"
"경상남도 밀양시 내이동(4827052000)","38.8","42.4","40.6"
"경상남도 밀양시 삼문동(4827053000)","35.3","39.3","37.3"
"경상남도 밀양시 가곡동(4827054000)","40.9","45.5","43.3"
"경상남도 밀양시 교동(4827055000)","35.7","38.4","37.1"
"경상남도 거제시 (4831000000)","34.2","36.1","35.1"
"경상남도 거제시 일운면(4831031000)","39.7","42.4","41"
"경상남도 거제시 동부면(4831032000)","44.8","49.8","47.2"
"경상남도 거제시 남부면(4831033000)","46.8","52.9","49.8"
"경상남도 거제시 거제면(4831034000)","42.4","47.9","45.2"
"경상남도 거제시 둔덕면(4831035000)","44.4","50.6","47.4"
"경상남도 거제시 사등면(4831036000)","40.1","43.2","41.6"
"경상남도 거제시 사등면가조출장소(4831036600)","45.6","49.7","47.7"
"경상남도 거제시 연초면(4831037000)","37.5","40","38.6"
"경상남도 거제시 하청면(4831038000)","41.8","46.8","44.2"
"경상남도 거제시 하청면칠천출장소(4831038500)","47.2","55.7","51.4"
"경상남도 거제시 장목면(4831039000)","46.4","53.5","49.9"
"경상남도 거제시 장목면외포출장소(4831039500)","46.4","52.4","49.3"
"경상남도 거제시 장승포동(4831051000)","36.2","40.8","38.1"
"경상남도 거제시 마전동(4831052000)","32","32.4","32.1"
"경상남도 거제시 능포동(4831053000)","35.5","37.6","36.5"
"경상남도 거제시 아주동(4831054000)","31.5","32.4","31.9"
"경상남도 거제시 옥포1동(4831055000)","34.6","36.1","35.3"
"경상남도 거제시 옥포2동(4831056000)","32.8","33.9","33.3"
"경상남도 거제시 장평동(4831057000)","31.1","31.6","31.3"
"경상남도 거제시 고현동(4831058000)","32.4","33.6","33"
"경상남도 거제시 상문동(4831059000)","29.3","29.7","29.5"
"경상남도 거제시 수양동(4831060000)","30.3","31","30.6"
"경상남도 양산시 (4833000000)","35.9","38","36.9"
"경상남도 양산시 물금읍(4833025300)","33.6","35.4","34.5"
"경상남도 양산시 동면(4833031000)","37.7","40.4","39"
"경상남도 양산시 원동면(4833032000)","49","53.9","51.4"
"경상남도 양산시 상북면(4833033000)","39.7","42","40.8"
"경상남도 양산시 하북면(4833034000)","41.9","45.4","43.6"
"경상남도 양산시 중앙동(4833051000)","40.3","43.8","42"
"경상남도 양산시 양주동(4833051500)","32","33.7","32.9"
"경상남도 양산시 삼성동(4833052000)","35","36.7","35.8"
"경상남도 양산시 강서동(4833053000)","34.4","35.5","34.9"
"경상남도 양산시 서창동(4833054000)","35.4","37.3","36.3"
"경상남도 양산시 소주동(4833055000)","36.9","38.7","37.8"
"경상남도 양산시 평산동(4833056000)","36.3","38.4","37.3"
"경상남도 양산시 덕계동(4833057000)","38.1","40.2","39.1"
"경상남도 의령군 (4872000000)","45.9","52.5","49.3"
"경상남도 의령군 의령읍(4872025000)","39.3","43.7","41.5"
"경상남도 의령군 가례면(4872031000)","48.9","54.7","51.9"
"경상남도 의령군 칠곡면(4872032000)","49.2","57.5","53.5"
"경상남도 의령군 대의면(4872033000)","49.3","56.7","53.2"
"경상남도 의령군 화정면(4872034000)","47.9","55.7","51.9"
"경상남도 의령군 용덕면(4872035000)","48.6","55","52"
"경상남도 의령군 정곡면(4872036000)","49.7","58","54.1"
"경상남도 의령군 지정면(4872037000)","50.3","55.9","53.2"
"경상남도 의령군 낙서면(4872038000)","49.6","57.3","53.7"
"경상남도 의령군 부림면(4872039000)","45.7","52.9","49.5"
"경상남도 의령군 봉수면(4872040000)","49.5","57.7","53.9"
"경상남도 의령군 궁류면(4872041500)","53.8","62.2","58.4"
"경상남도 의령군 유곡면(4872042000)","52.3","60.8","56.9"
"경상남도 함안군 (4873000000)","40.6","45","42.8"
"경상남도 함안군 가야읍(4873025000)","37.6","42.1","39.8"
"경상남도 함안군 함안면(4873031000)","46.5","53.1","49.8"
"경상남도 함안군 군북면(4873032000)","47.9","54","50.9"
"경상남도 함안군 법수면(4873033000)","48.2","56.1","52.1"
"경상남도 함안군 대산면(4873034000)","47.3","53.9","50.6"
"경상남도 함안군 칠서면(4873035000)","40","44","42"
"경상남도 함안군 칠북면(4873036000)","49.2","55.4","52.3"
"경상남도 함안군 칠원읍(4873037000)","35.2","37.1","36.1"
"경상남도 함안군 산인면(4873038000)","45.7","50.5","48.1"
"경상남도 함안군 여항면(4873039000)","49.2","54.6","51.9"
"경상남도 창녕군 (4874000000)","44","49.7","46.9"
"경상남도 창녕군 창녕읍(4874025000)","39.5","43.7","41.6"
"경상남도 창녕군 남지읍(4874025300)","40.9","46.1","43.5"
"경상남도 창녕군 고암면(4874031000)","52.7","60.3","56.7"
"경상남도 창녕군 성산면(4874032000)","50.4","57.7","54.2"
"경상남도 창녕군 대합면(4874033000)","48.8","56.3","52.5"
"경상남도 창녕군 이방면(4874034000)","48.8","55.2","52"
"경상남도 창녕군 유어면(4874035000)","51","56.8","54"
"경상남도 창녕군 대지면(4874036000)","45.5","52","48.7"
"경상남도 창녕군 계성면(4874037000)","48.5","54.8","51.7"
"경상남도 창녕군 영산면(4874038000)","42.7","48.2","45.4"
"경상남도 창녕군 장마면(4874039000)","50.2","59.8","55.1"
"경상남도 창녕군 도천면(4874040000)","44.8","50.9","48"
"경상남도 창녕군 길곡면(4874041000)","49.4","56.6","53"
"경상남도 창녕군 부곡면(4874042000)","45.7","52.2","49"
"경상남도 고성군 (4882000000)","43","48.6","45.8"
"경상남도 고성군 고성읍(4882025000)","38","42","40"
"경상남도 고성군 삼산면(4882031000)","49.3","55.6","52.4"
"경상남도 고성군 하일면(4882032000)","50.6","58.1","54.5"
"경상남도 고성군 하이면(4882033000)","46.1","51.9","49"
"경상남도 고성군 상리면(4882034000)","50.6","56.2","53.4"
"경상남도 고성군 대가면(4882035000)","52.6","58.5","55.6"
"경상남도 고성군 영현면(4882036000)","52","60.2","56.4"
"경상남도 고성군 영오면(4882037000)","46.6","55.2","51"
"경상남도 고성군 개천면(4882038000)","46.3","57","51.8"
"경상남도 고성군 구만면(4882039000)","50.1","58.4","54.4"
"경상남도 고성군 회화면(4882040000)","44.7","49.1","46.9"
"경상남도 고성군 마암면(4882041000)","49.7","56.8","53.2"
"경상남도 고성군 동해면(4882042000)","47.6","54.8","51.1"
"경상남도 고성군 거류면(4882043000)","42.9","49.6","46"
"경상남도 남해군 (4884000000)","45.6","52.8","49.3"
"경상남도 남해군 남해읍(4884025000)","38.3","43.6","41"
"경상남도 남해군 이동면(4884031000)","48.9","56","52.6"
"경상남도 남해군 상주면(4884032000)","48.1","55.1","51.8"
"경상남도 남해군 삼동면(4884033000)","49.1","56.6","53"
"경상남도 남해군 미조면(4884034000)","42.8","49.4","46"
"경상남도 남해군 남면(4884035000)","50.4","57.9","54.5"
"경상남도 남해군 서면(4884036000)","51.1","59.8","55.8"
"경상남도 남해군 고현면(4884037000)","47.8","56.8","52.6"
"경상남도 남해군 설천면(4884038000)","49.5","57","53.5"
"경상남도 남해군 창선면(4884039000)","48.3","56","52.4"
"경상남도 하동군 (4885000000)","43.8","49.8","46.8"
"경상남도 하동군 하동읍(4885025000)","39.7","44.6","42.2"
"경상남도 하동군 화개면(4885031000)","43.8","48.1","46"
"경상남도 하동군 악양면(4885032000)","47.2","54","50.7"
"경상남도 하동군 적량면(4885033000)","48.4","54.1","51.4"
"경상남도 하동군 횡천면(4885034000)","46.3","53.6","50"
"경상남도 하동군 고전면(4885035000)","47","53.4","50.3"
"경상남도 하동군 금남면(4885036000)","45.9","52.5","49.2"
"경상남도 하동군 진교면(4885037000)","41.2","46.7","44"
"경상남도 하동군 양보면(4885038000)","49","56.1","52.7"
"경상남도 하동군 북천면(4885039000)","47.9","56","52"
"경상남도 하동군 청암면(4885040000)","41","48.3","44.5"
"경상남도 하동군 옥종면(4885041000)","46.7","53.1","50"
"경상남도 하동군 금성면(4885042000)","41.6","47","44.2"
"경상남도 산청군 (4886000000)","46.4","52.2","49.4"
"경상남도 산청군 산청읍(4886025000)","44.2","48.8","46.5"
"경상남도 산청군 차황면(4886031000)","51.1","58.6","55"
"경상남도 산청군 오부면(4886032000)","52.8","58.1","55.5"
"경상남도 산청군 생초면(4886033000)","50","57.7","54.1"
"경상남도 산청군 금서면(4886034000)","48.8","53.9","51.4"
"경상남도 산청군 삼장면(4886035000)","49","53.8","51.4"
"경상남도 산청군 시천면(4886036000)","44.7","49.1","46.9"
"경상남도 산청군 단성면(4886037000)","47.9","54.3","51.1"
"경상남도 산청군 신안면(4886038000)","41.2","46","43.6"
"경상남도 산청군 생비량면(4886039000)","47.9","58.2","53.3"
"경상남도 산청군 신등면(4886040000)","50.2","58.6","54.6"
"경상남도 함양군 (4887000000)","44.6","50.4","47.6"
"경상남도 함양군 함양읍(4887025000)","39","43.2","41.1"
"경상남도 함양군 마천면(4887031000)","50","55.7","53"
"경상남도 함양군 휴천면(4887032000)","50.7","57.8","54.3"
"경상남도 함양군 유림면(4887033000)","52.6","61.2","57.3"
"경상남도 함양군 수동면(4887034000)","46.6","53.5","50.2"
"경상남도 함양군 지곡면(4887035000)","51.5","57.5","54.6"
"경상남도 함양군 안의면(4887036000)","48.8","56.1","52.7"
"경상남도 함양군 서하면(4887037000)","51.1","57.4","54.4"
"경상남도 함양군 서상면(4887038000)","49.3","55.2","52.5"
"경상남도 함양군 백전면(4887039000)","49.2","56.4","53"
"경상남도 함양군 병곡면(4887040000)","49.2","57.9","53.8"
"경상남도 거창군 (4888000000)","41.6","47.1","44.5"
"경상남도 거창군 거창읍(4888025000)","36.9","41.1","39"
"경상남도 거창군 주상면(4888031000)","50.9","58","54.7"
"경상남도 거창군 웅양면(4888032000)","48.5","56.5","52.6"
"경상남도 거창군 고제면(4888033000)","51.1","56.1","53.7"
"경상남도 거창군 북상면(4888034000)","50.6","59.5","55.2"
"경상남도 거창군 위천면(4888035000)","47.2","53.8","50.6"
"경상남도 거창군 마리면(4888036000)","48.3","57.3","53"
"경상남도 거창군 남상면(4888037000)","49.9","57.3","53.7"
"경상남도 거창군 남하면(4888038000)","51","58.1","54.7"
"경상남도 거창군 신원면(4888039000)","52.6","60.8","57"
"경상남도 거창군 가조면(4888040000)","48.8","55.9","52.6"
"경상남도 거창군 가북면(4888041000)","53.9","60.1","57.1"
"경상남도 합천군 (4889000000)","46.6","53.3","50.1"
"경상남도 합천군 합천읍(4889025000)","38.8","43.1","41"
"경상남도 합천군 봉산면(4889031000)","51.1","57.5","54.6"
"경상남도 합천군 묘산면(4889032000)","51.5","58.6","55.4"
"경상남도 합천군 가야면(4889033000)","46.4","52.8","49.6"
"경상남도 합천군 야로면(4889034000)","47.8","53.8","51"
"경상남도 합천군 율곡면(4889035000)","49.4","56.4","53"
"경상남도 합천군 초계면(4889036000)","46.7","53.2","50.1"
"경상남도 합천군 쌍책면(4889037000)","52.3","59.3","56.1"
"경상남도 합천군 덕곡면(4889038000)","51.7","59.9","56.2"
"경상남도 합천군 청덕면(4889039000)","51.1","58.1","54.8"
"경상남도 합천군 적중면(4889040000)","49.3","58","53.9"
"경상남도 합천군 대양면(4889041000)","50.8","58.2","54.8"
"경상남도 합천군 쌍백면(4889042000)","53.3","61.2","57.6"
"경상남도 합천군 삼가면(4889043000)","47.5","54.5","51.3"
"경상남도 합천군 가회면(4889044000)","50.2","57.1","53.8"
"경상남도 합천군 대병면(4889045000)","49","56","52.7"
"경상남도 합천군 용주면(4889046000)","49.4","57.8","53.8"
"제주특별자치도  (5000000000)","36.9","40","38.4"
"제주특별자치도 제주시 (5011000000)","36","39","37.5"
"제주특별자치도 제주시 한림읍(5011025000)","39.7","45.3","42.4"
"제주특별자치도 제주시 애월읍(5011025300)","38.7","42.6","40.6"
"제주특별자치도 제주시 구좌읍(5011025600)","41.7","48.2","44.9"
"제주특별자치도 제주시 조천읍(5011025900)","38.9","42.6","40.7"
"제주특별자치도 제주시 한경면(5011031000)","43.6","50","46.8"
"제주특별자치도 제주시 추자면(5011032000)","43.7","49.2","46.2"
"제주특별자치도 제주시 우도면(5011033000)","42","50.8","46.4"
"제주특별자치도 제주시 일도1동(5011051000)","41.1","44","42.5"
"제주특별자치도 제주시 일도2동(5011052000)","34.7","37.4","36.1"
"제주특별자치도 제주시 이도1동(5011053000)","38","40.6","39.3"
"제주특별자치도 제주시 이도2동(5011054000)","33.9","36.2","35.1"
"제주특별자치도 제주시 삼도1동(5011055000)","36.7","39.1","37.9"
"제주특별자치도 제주시 삼도2동(5011056000)","38","41.6","39.8"
"제주특별자치도 제주시 용담1동(5011057000)","37.4","40.6","39"
"제주특별자치도 제주시 용담2동(5011058000)","36.9","40.1","38.5"
"제주특별자치도 제주시 건입동(5011059000)","38","40.6","39.3"
"제주특별자치도 제주시 화북동(5011060000)","33.5","36.2","34.8"
"제주특별자치도 제주시 삼양동(5011061000)","34.9","37.7","36.3"
"제주특별자치도 제주시 봉개동(5011062000)","39.5","43.8","41.5"
"제주특별자치도 제주시 아라동(5011063000)","37.3","40.2","38.7"
"제주특별자치도 제주시 오라동(5011064000)","36.5","40.6","38.5"
"제주특별자치도 제주시 연동(5011065000)","34","36.3","35.1"
"제주특별자치도 제주시 노형동(5011066000)","32.1","34.5","33.3"
"제주특별자치도 제주시 외도동(5011067000)","32","34.6","33.3"
"제주특별자치도 제주시 이호동(5011068000)","36.7","40.1","38.3"
"제주특별자치도 제주시 도두동(5011069000)","37.1","38.5","37.7"
"제주특별자치도 서귀포시 (5013000000)","39.2","42.8","41"
"제주특별자치도 서귀포시 대정읍(5013025000)","40.9","45.7","43.3"
"제주특별자치도 서귀포시 남원읍(5013025300)","40.5","44.4","42.4"
